00200558;      -1.7695;      -4.0274;       2.7340
00200559;      -1.8508;      85.0784;       1.6513
00200560;      -1.8702;     -30.4984;       3.2782
00200561;      -1.8860;     101.1803;       2.5021
00200562;      -1.9083;      66.5173;       4.0560
00200563;      -1.9633;     115.9548;       3.1456
00200564;      -1.9881;      12.4760;       2.3536
00200565;      -1.9948;      -4.4228;       2.7475
00200566;      -2.0088;      63.1025;       2.1224
00200567;      -2.0127;      72.3131;       1.9556
00200568;      -2.0504;      15.0457;       1.6897
00200569;      -2.0698;     -35.8900;       3.2099
00200570;      -2.1110;      68.4643;       4.1119
00200571;      -2.1217;      16.0114;       2.0947
00200572;      -2.1349;      96.1861;       1.7036
00200573;      -2.1829;      13.3246;       2.3303
00200574;      -2.2202;      -4.8182;       2.7610
00200575;      -2.2876;      84.8388;       1.6532
00200576;      -2.3199;     -30.2848;       3.2702
00200577;      -2.3300;      66.7751;       4.0891
00200578;      -2.3397;     100.9746;       2.5004
00200579;      -2.3675;     115.6634;       3.1450
00200580;      -2.4221;      63.3798;       2.1252
00200581;      -2.4455;      -5.2135;       2.7745
00200582;      -2.4762;      12.5747;       2.3586
00200583;      -2.4876;      15.2142;       1.6902
00200584;      -2.5092;      72.2973;       1.9600
00200585;      -2.5186;     -35.6750;       3.2014
00200586;      -2.5581;      16.1915;       2.0879
00200587;      -2.5975;      96.0008;       1.7006
00200588;      -2.6064;      68.4273;       4.1196
00200589;      -2.6306;      13.4684;       2.3355
00200590;      -2.6709;      -5.6089;       2.7880
00200591;      -2.7255;      84.6013;       1.6549
00200592;      -2.7683;      67.0047;       4.1122
00200593;      -2.7696;     -30.0711;       3.2621
00200594;      -2.7715;     115.3716;       3.1443
00200595;      -2.7947;     100.7718;       2.4986
00200596;      -2.8485;      63.6363;       2.1251
00200597;      -2.8963;      -6.0043;       2.8015
00200598;      -2.9248;      15.3826;       1.6908
00200599;      -2.9597;      12.6935;       2.3615
00200600;      -2.9674;     -35.4601;       3.1929
00200601;      -2.9945;      16.3714;       2.0830
00200602;      -3.0055;      72.2779;       1.9634
00200603;      -3.0602;      95.8156;       1.6978
00200604;      -3.0739;      13.6251;       2.3395
00200605;      -3.1030;      68.4197;       4.1162
00200606;      -3.1216;      -6.3996;       2.8150
00200607;      -3.1647;      84.3662;       1.6564
00200608;      -3.1750;     115.0794;       3.1435
00200609;      -3.2192;     -29.8575;       3.2540
00200610;      -3.2228;      67.2011;       4.1236
00200611;      -3.2509;     100.5718;       2.4966
00200612;      -3.2895;      63.8670;       2.1212
00200613;      -3.3470;      -6.7950;       2.8285
00200614;      -3.3619;      15.5511;       1.6914
00200615;      -3.4161;     -35.2451;       3.1844
00200616;      -3.4311;      16.5511;       2.0800
00200617;      -3.4385;      12.8305;       2.3624
00200618;      -3.5018;      72.2553;       1.9657
00200619;      -3.5132;      13.7928;       2.3423
00200620;      -3.5228;      95.6304;       1.6952
00200621;      -3.5724;      -7.1903;       2.8420
00200622;      -3.5783;     114.7867;       3.1424
